extern_id,name,addr,tel,region,location,access,budget,shop_type,cuisine_type,station,adjusted_addr,latitude,longitude,rating
27836,Private Dining＆Bar Room12,福岡市中央区天神３－９－１０　天神松井ビル１２０１・１２０２,090-9595-2100,福岡県,天神・西中洲・春吉,親富孝通り・長浜公園徒歩2分,3000円～,ダイニングバー,洋風創作料理,天神/福岡,福岡市中央区天神3-9-10,33.5943013,130.3946966,
27838,庵茂（あんも）,福岡市博多区住吉２－４－３　１０３,050-5831-1098,福岡県,博多,キャナルシティーから徒歩1分。TV-Q裏。,3000円,居酒屋,和風創作料理,祇園/中洲川端/博多,福岡市博多区住吉2-4-3,33.5883884,130.4125480,
27842,梅酒専門店　梅酒屋,福岡市中央区大名２－１－５０　第一公建ビル３Ｆ,090-7539-1160,福岡県,大名・今泉・警固,西鉄福岡駅より徒歩5分/天神西通り『つるやゴルフ』角を曲がってファミリマートの向かい・第一公建ビル3F,2500円～,バー・カクテル,和風創作料理,天神/天神南/福岡,福岡市中央区大名2-1-50,33.5888575,130.3956687,
27843,旬魚旬菜　てんじん,福岡市中央区天神２－６－４２　平和楼本店３F,092-771-9143,福岡県,天神・西中洲・春吉,天神サザン通り角／岩田屋新館となり,3000円～5000円,和食,和食全般,天神/福岡,福岡市中央区天神2-6-42,33.5897824,130.3979297,
27856,居酒屋　鳥幸　中央店,仙台市青葉区中央２－６－１９豊栄堂ビルB1,050-5834-7389,宮城県,仙台（仙台市中心部）,地下鉄南北線広瀬通駅　徒歩2分　,3000円,居酒屋,焼き鳥・鶏料理,あおば通/仙台/広瀬通,仙台市青葉区中央2-6-19,38.2621603,140.8771831,
27859,～地場旬菜と牛タン～　豆千代,仙台市宮城野区榴岡１－２－４８－桜井ビルB1F,050-5834-7222,宮城県,仙台（仙台市中心部）,仙台駅東口より徒歩1分/ヨドバシカメラ斜め向かい/仙台駅内の連絡通路を出てエレベーターを降りてすぐ(ロッテリア隣),3000～4000円,居酒屋,和食全般,仙台,仙台市宮城野区榴岡1-2-48,38.2594913,140.8848186,
27864,にんにくや 泉中央店,仙台市泉区泉中央１－１６－７,050-5834-7262,宮城県,青葉・泉・太白区・宮城野・若林,地下鉄泉中央駅徒歩3分,3000円,居酒屋,無国籍・多国籍料理,泉中央,仙台市泉区泉中央1-16-7,38.3242809,140.8800957,
27865,菜彩感　鳥もん,仙台市青葉区中央２-５-１０　桜井ビル地下１Ｆ,050-5834-7318,宮城県,仙台（仙台市中心部）,ダイエー仙台店向い　桜井薬局地下,3000円,居酒屋,焼き鳥・鶏料理,勾当台公園/仙台/広瀬通,仙台市青葉区中央2-5-10,38.2614826,140.8760832,
27869,居酒屋　おのちゃん,仙台市青葉区国分町２－１４－２５　ホテル定禅寺２F,022-267-1909,宮城県,仙台（仙台市中心部）,地下鉄南北線勾当台公園南1番出口より徒歩3分,3200円,居酒屋,和食全般,勾当台公園/広瀬通,仙台市青葉区国分町2-14-25,38.2653959,140.8687254,
27870,ヤキトリダイニング　とり鉄　仙台国分町店,仙台市青葉区一番町４－４－２０,050-5834-7107,宮城県,仙台（仙台市中心部）,地下鉄勾当台公園駅南1番出口より徒歩3分／地下鉄広瀬通駅西5番出口より徒歩5分,2500～3500円,居酒屋,焼き鳥・鶏料理,勾当台公園/仙台/広瀬通,仙台市青葉区一番町4-4-20,38.2642655,140.8709919,
27901,やきとん558　仙台ホルモン,仙台市宮城野区榴岡２－１－２５　ＢｉVｉ仙台駅東口４Ｆ,050-5834-7111,宮城県,仙台（仙台市中心部）,JR仙台駅東口／地下鉄南北線仙台駅東口／Biviの4F,2800円,居酒屋,串焼き・串揚げ,仙台,仙台市宮城野区榴岡2-1-25,38.2610717,140.8836853,
27902,うめ治,仙台市青葉区中央１－6－23鹿島ビル1F,050-5834-6510,宮城県,仙台（仙台市中心部）,仙台駅から徒歩3分　広瀬通沿い　パレスへいあん向かい,4000～5000円,和食,和食全般,仙台/広瀬通,仙台市青葉区中央1-6-23,38.2627742,140.8786663,
27906,K&#39;s　Bar,仙台市青葉区中央１－７－４０　大野第一ビル２F,022-264-2882,宮城県,仙台（仙台市中心部）,仙台駅徒歩1分、アエル向かい,3500円,バー・カクテル,その他各国料理,仙台,仙台市青葉区中央1-7-40,38.2624853,140.8803939,
27911,四季菜　みわ亭,仙台市青葉区本町１－１－１ アジュール仙台２階,022-711-7611,宮城県,仙台（仙台市中心部）,JR仙台駅徒歩5分,"5,000円",和食,和食全般,仙台/広瀬通,仙台市青葉区本町1-1-1,38.2635963,140.8799189,
27915,京庵　十四代　梅治郎,仙台市青葉区国分町２－２－２　ホテルリッチフィールドＢ1,050-5834-9823,宮城県,仙台（仙台市中心部）,地下鉄南北線広瀬通駅より徒歩4分/ホテルリッチフィールドB1F,4000～5000円,和食,和食全般,広瀬通,仙台市青葉区国分町2-2-2,38.2624629,140.8695449,
27920,"PrimaL（プライマル,ダイニング&amp;バー）",福岡市南区大橋１－２４－２,092-511-8575,福岡県,薬院･平尾･大橋･その他南エリア,大橋駅西口徒歩3分,2500円,各国料理,無国籍・多国籍料理,大橋,福岡市南区大橋1-24-2,33.5570808,130.4274006,
27931,カフェ・レストラン　ｌｅ Ｃａｆｅ【ル・カフェ】,福岡市博多区博多駅東２－１４－１,092-412-1234,福岡県,博多,JR博多駅筑紫口・地下鉄博多駅東6番出口から徒歩7分,5000円（通常平均）　4500円（宴会平均）　1800円（ランチ平均）,洋食,洋食全般,博多,福岡市博多区博多駅東2-14-1,33.5891385,130.4269275,
27933,焼肉ウエスト　天神店,福岡市中央区渡辺通４－９－２５　天神ロフトビル８Ｆ,092-731-0192,福岡県,天神・西中洲・春吉,天神ロフトビル8F／西鉄福岡駅徒歩3分／西鉄バス天神南バス停すぐ／天神地下街「西12C」出口すぐ,2300円,焼肉・韓国料理,焼肉・ホルモン・ジンギスカン,天神/天神南/福岡,福岡市中央区渡辺通4-9-25,33.5869495,130.4015794,
27936,天神　個室　和食居酒屋　【喜水亭　和樂】,福岡市中央区天神１－１１－１１　天神コア７Ｆ,050-5834-5487,福岡県,天神・西中洲・春吉,天神の真ん中！西鉄福岡駅・地下鉄・バスセンターからのアクセス抜群の『天神コア7F』,通常2500円～4000円／宴会4000円～5000円／昼800円～2100円,和食,和食全般,天神/福岡,福岡市中央区天神1-11-11,33.5907129,130.3998212,
27946,やきとり道場　仙台国分町店,仙台市青葉区国分町２－１０－１８マルハラビル２F,050-5834-6519,宮城県,仙台（仙台市中心部）,地下鉄勾当台公園駅より徒歩5分／国分町通り沿い/国分町のほぼ真ん中、ファミリーマートさん２階,2650円,居酒屋,焼き鳥・鶏料理,勾当台公園/仙台/広瀬通,仙台市青葉区国分町2-10-18,38.2642543,140.8695420,
27951,和洋創作dining　鈴　（りん）,仙台市青葉区一番町３－８－１４　鈴喜ビル地下1階,022-261-6051,宮城県,仙台（仙台市中心部）,地下鉄南北線　広瀬通駅　徒歩3分,3800円,創作料理,和風創作料理,あおば通/仙台/広瀬通,仙台市青葉区一番町3-8-14,38.2613658,140.8720225,
27958,九州料理　ぜんざい,福岡市中央区清川１－１１－８,092-522-0101,福岡県,薬院･平尾･大橋･その他南エリア,渡辺通駅より徒歩10分。日赤通りを南下、ホテルハミングバード中央イン手前の角を左折してすぐです。,4000円,居酒屋,郷土料理,薬院/渡辺通,福岡市中央区清川1-11-8,33.5816696,130.4080540,
27967,囲炉裏の家　むくの木,福岡市中央区赤坂１-11-17　赤坂ウイングアネックス3F,050-5834-5182,福岡県,大名・今泉・警固,赤坂駅2番出口からすぐ,3500円,居酒屋,炉ばた焼き・炙り焼き,赤坂,福岡市中央区赤坂1-11-17,33.5885019,130.3899525,
27970,ひとり鍋　浪漫座　,福岡市中央区舞鶴１－４－７,092-751-4705,福岡県,天神・西中洲・春吉,地下鉄天神駅より徒歩10分/親富孝通りより舞鶴交番交差点を左／マミー横,3000円,中華,中華料理,天神/福岡,福岡市中央区舞鶴1-4-7,33.5928375,130.3928828,
27972,カレー料理専門店　亜橋,福岡市早良区高取１－２８－２４,092-844-8778,福岡県,西新・姪浜・その他西エリア,地下鉄藤崎駅徒歩5分,"1,000円～1,500円",アジアン,カレー・ハヤシライス,藤崎,福岡市早良区高取1-28-24,33.5810717,130.3511472,
27973,あらんどろん,福岡市中央区天神２－１４－３８　安藤ビル2F,092-781-1737,福岡県,天神・西中洲・春吉,地下鉄天神駅(4番出口)より徒歩1分,4000円,居酒屋,和食全般,天神/福岡,福岡市中央区天神2-14-38,33.5915878,130.3971103,
27989,海鮮居酒屋　はなの舞　仙台泉中央店,仙台市泉区泉中央４－４－１　ウィンビル３階,050-5831-1217,宮城県,青葉・泉・太白区・宮城野・若林,地下鉄泉中央駅　徒歩1分　,3000円,居酒屋,かに・えび・うに・海鮮料理,泉中央/八乙女,仙台市泉区泉中央4-4-1,38.3231116,140.8832538,
27996,炭火焼・山塞（さんさい）料理　地雷也（じらいや）,仙台市青葉区国分町２－１－１５　猪股ビルB１F,022-261-2164,宮城県,仙台（仙台市中心部）,地下鉄勾当台公園駅、広瀬通り駅より、各徒歩5分,5000円（通常平均）　6300円（宴会平均）,和食,炭火焼,勾当台公園/広瀬通,仙台市青葉区国分町2-1-15,38.2632739,140.8698337,
28022,とめ手羽　大名店,福岡市中央区大名１－１２－３８岩戸屋ビル4F,092-715-8221,福岡県,大名・今泉・警固,西通り元ケンタッキーより大名方面へ。ローソン手前のビル4F,3500円,居酒屋,和食全般,赤坂/天神/福岡,福岡市中央区大名1-12-38,33.5878826,130.3941327,
28027,居酒屋　しゃぶ亭,福岡市南区大橋２－１２－３アーバン大橋2F,050-5834-2981,福岡県,薬院･平尾･大橋･その他南エリア,西鉄大橋駅徒歩3分・ミスタードーナツ近く,2800円,居酒屋,鍋料理,大橋,福岡市南区大橋2-12-3,33.5571614,130.4288894,
28031,焼酎処　乙　大名店,福岡市中央区大名１－１０－２７　第２小谷ビル３Ｆ,092-771-0600,福岡県,大名・今泉・警固,大名1丁目/天神駅徒歩7分/赤坂駅徒歩7分,3500円,居酒屋,和食全般,赤坂/天神/福岡,福岡市中央区大名1-10-27,33.5871521,130.3938217,
28037,個室空間　ユニバーサルダイニング　,仙台市青葉区国分町２－１－２２,050-5834-7187,宮城県,仙台（仙台市中心部）,国分町・広瀬通駅徒歩4分／スマイルホテルさんのすぐ裏／入り口は稲荷小路沿いの１階にあります。,通常2500円：宴会3200円,居酒屋,和食全般,北四番丁/勾当台公園/広瀬通,仙台市青葉区国分町2-1-22,38.2632211,140.8701865,
28040,仙台朝市　大黒,仙台市青葉区中央１－７－６　西原ビル２Ｆ,022-268-2569,宮城県,仙台（仙台市中心部）,ＪＲ仙台駅　西口　徒歩5分　※仙台駅からすぐ！ハピナ名掛丁アーケード西原ビル2Fです！,3500円,居酒屋,和食全般,あおば通/仙台,仙台市青葉区中央1-7-6,38.2622048,140.8798745,
28042,海鮮居酒屋　はなの舞　仙台国分町店,仙台市青葉区国分町２－１－３　エーラクフレンディア６Ｆ,050-5831-1239,宮城県,仙台（仙台市中心部）,地下鉄広瀬通駅徒歩2分・国分町入口エーラクビル6階,2500～3500円,居酒屋,かに・えび・うに・海鮮料理,勾当台公園/仙台/広瀬通,仙台市青葉区国分町2-1-3,38.2624712,140.8702337,
28046,木曽路　天神ダイヤモンドビル店,福岡市中央区天神１－１２－７　福岡ダイヤモンドビルＢ１Ｆ,092-751-4554,福岡県,天神・西中洲・春吉,西鉄福岡駅・地下鉄天神駅より徒歩1分,5000円,和食,しゃぶしゃぶ,福岡,福岡市中央区天神1-12-7,33.5918544,130.3992684,
28055,GB style-CAFE &nbsp;イオンモールソレイユ店,安芸郡府中町大須２－１－１　ダイヤモンドシティソレイユ３Ｆ,082-284-5873,広島県,広島駅・横川・その他広島市内,ＪＲ天神川駅より徒歩10分。,800円,カフェ・スイーツ,その他アジア料理,天神川,安芸郡府中町大須2-1-1,34.3925613,132.4997579,
28059,プロント　博多駅筑紫口店,福岡市博多区博多駅東１－１３－１　ダンガミビル２　１Ｆ・２Ｆ,050-5834-5039,福岡県,博多,JR博多駅筑紫口17番出口すぐ,昼500円前後、夜1500～2000円,カラオケ・パーティ,パスタ,博多/博多南/東比恵,福岡市博多区博多駅東1-13-1,33.5901495,130.4232444,
28062,長浜将軍　門,福岡市中央区大名１－３－２９　藤原第一レジデンスビル１階,092-716-1215,福岡県,大名・今泉・警固,大名／赤坂門・警固1丁目バス停から徒歩3分／西鉄福岡駅から徒歩10分,2500円～3000円,居酒屋,和風創作料理,赤坂/天神/福岡,福岡市中央区大名1-3-29,33.5864105,130.3931717,
28076,FOODS&amp;BAR TRUST　(フーズ＆バー　トラスト),仙台市青葉区国分町２－９－１７　Ｊプラダビル５Ｆ,022-716-7120,宮城県,仙台（仙台市中心部）,地下鉄南北線広瀬通駅徒歩5分・勾当台公園駅徒歩5分,3000円,ダイニングバー,洋風創作料理,勾当台公園/広瀬通,仙台市青葉区国分町2-9-17,38.2639766,140.8680672,
28080,ホルモン家本舗　稲荷小路店,仙台市青葉区国分町２－１１－１１　千松島ビル１階,050-5834-7105,宮城県,仙台（仙台市中心部）,地下鉄勾当台公園駅より徒歩3分、定禅寺通りから稲荷小路へ入ってすぐ。,2500円,焼肉・韓国料理,焼肉・ホルモン・ジンギスカン,北四番丁/勾当台公園/広瀬通,仙台市青葉区国分町2-11-11,38.2649182,140.8693976,
28104,プロント　福岡天神木村家ビル店,福岡市中央区天神１－１２－３　木村家ビル1F,092-739-9035,福岡県,天神・西中洲・春吉,地下鉄天神駅11番出口から徒歩30秒,昼700円夜1000円～3000円,カラオケ・パーティ,パスタ,天神/福岡,福岡市中央区天神1-12-3,33.5917795,130.3996101,
28106,とり鉄　博多駅東店,福岡市博多区博多駅東２－３－２８　博多駅東蒲池ビル１Ｆ,050-5834-5573,福岡県,博多,JR博多駅筑紫口徒歩5分／地下鉄博多駅筑紫口徒歩5分,3000円,居酒屋,焼き鳥・鶏料理,博多/博多南/東比恵,福岡市博多区博多駅東2-3-28,33.5889357,130.4241443,
28110,鉄板焼きDining かな川 博多駅南店,福岡市博多区博多駅南３－１０－２,092-473-1005,福岡県,博多,博多駅南3丁目サニーすぐ,2000～2500円,居酒屋,鉄板焼き,博多/東比恵,福岡市博多区博多駅南3-10-2,33.5816420,130.4255834,
